timestamp;proc.cpu_num;proc.cpu_percent;proc.cpu_times.children_system;proc.cpu_times.children_user;proc.cpu_times.iowait;proc.cpu_times.system;proc.cpu_times.user;proc.create_time;proc.cwd;proc.exe;proc.gids.effective;proc.gids.real;proc.gids.saved;proc.io_counters.read_bytes;proc.io_counters.read_chars;proc.io_counters.read_count;proc.io_counters.write_bytes;proc.io_counters.write_chars;proc.io_counters.write_count;proc.ionice.ioclass;proc.ionice.value;proc.memory_full_info.data;proc.memory_full_info.dirty;proc.memory_full_info.lib;proc.memory_full_info.pss;proc.memory_full_info.rss;proc.memory_full_info.shared;proc.memory_full_info.swap;proc.memory_full_info.text;proc.memory_full_info.uss;proc.memory_full_info.vms;proc.memory_info.data;proc.memory_info.dirty;proc.memory_info.lib;proc.memory_info.rss;proc.memory_info.shared;proc.memory_info.text;proc.memory_info.vms;proc.memory_percent;proc.name;proc.nice;proc.num_ctx_switches.involuntary;proc.num_ctx_switches.voluntary;proc.num_fds;proc.num_threads;proc.pid;proc.ppid;proc.status;proc.terminal;proc.uids.effective;proc.uids.real;proc.uids.saved;proc.username;net.bytes_sent.eth0;net.bytes_recv.eth0;net.packets_sent.eth0;net.packets_recv.eth0;net.errin.eth0;net.errout.eth0;net.dropin.eth0;net.dropout.eth0;net.bytes_sent.eth1;net.bytes_recv.eth1;net.packets_sent.eth1;net.packets_recv.eth1;net.errin.eth1;net.errout.eth1;net.dropin.eth1;net.dropout.eth1;net.bytes_sent.eth2;net.bytes_recv.eth2;net.packets_sent.eth2;net.packets_recv.eth2;net.errin.eth2;net.errout.eth2;net.dropin.eth2;net.dropout.eth2;net.bytes_sent.eth3;net.bytes_recv.eth3;net.packets_sent.eth3;net.packets_recv.eth3;net.errin.eth3;net.errout.eth3;net.dropin.eth3;net.dropout.eth3;net.bytes_sent.eth4;net.bytes_recv.eth4;net.packets_sent.eth4;net.packets_recv.eth4;net.errin.eth4;net.errout.eth4;net.dropin.eth4;net.dropout.eth4;net.bytes_sent.ib0;net.bytes_recv.ib0;net.packets_sent.ib0;net.packets_recv.ib0;net.errin.ib0;net.errout.ib0;net.dropin.ib0;net.dropout.ib0;net.bytes_sent.lo;net.bytes_recv.lo;net.packets_sent.lo;net.packets_recv.lo;net.errin.lo;net.errout.lo;net.dropin.lo;net.dropout.lo;disk.read_count.nvme0n1;disk.read_bytes.nvme0n1;disk.write_count.nvme0n1;disk.write_bytes.nvme0n1;disk.read_count.nvme0n1p1;disk.read_bytes.nvme0n1p1;disk.write_count.nvme0n1p1;disk.write_bytes.nvme0n1p1;disk.read_count.nvme0n1p2;disk.read_bytes.nvme0n1p2;disk.write_count.nvme0n1p2;disk.write_bytes.nvme0n1p2;disk.read_count.nvme0n1p3;disk.read_bytes.nvme0n1p3;disk.write_count.nvme0n1p3;disk.write_bytes.nvme0n1p3;disk.read_count.nvme0n1p4;disk.read_bytes.nvme0n1p4;disk.write_count.nvme0n1p4;disk.write_bytes.nvme0n1p4;cpu.guest;cpu.guest_nice;cpu.idle;cpu.iowait;cpu.irq;cpu.nice;cpu.softirq;cpu.steal;cpu.system;cpu.user;cpu.percent;cpu.freq.current;cpu.freq.min;cpu.freq.max;cpu.ctx_switches;cpu.interrupts;cpu.soft_interrupts;cpu.syscalls
1722246966051.402;3;395.3;0.0;0.0;0.0;7.33;7.38;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;13583146;15582;16384;11113;190;0;4;1514631168;0;0;498768896;499466240;150011904;0;8192;498212864;7672586240;1514631168;0;0;499466240;150011904;8192;7672586240;0.36992619556785095;opencraft.x86_64;0;2639;3168;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522807805;310572942435;44587795;228601624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983014;56074544366;4496210;8815672;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310127;289874658304;370;2166784;11;1057792;241004;5550257152;159792;10058264576;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24438904.04;631.85;2376.24;242.32;1676.5;0.0;24368.94;272337.66;8.9;2.675124999999999;1500.0;2800.0;1423146551;1071699084;305890166;0
1722246967113.545;3;357.9;0.0;0.0;0.0;8.18;10.33;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;16046698;22350;16384;11113;190;0;4;1520566272;0;0;504056832;499236864;150011904;0;8192;503500800;7678185472;1520566272;0;0;499236864;150011904;8192;7678185472;0.36975630982935825;opencraft.x86_64;0;2734;6187;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522810165;310573024417;44587805;228601951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983014;56074544366;4496210;8815672;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310127;289874658304;370;2166784;11;1057792;241004;5550257152;159792;10058264576;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24438951.02;631.85;2376.33;242.34;1676.52;0.0;24369.72;272340.5;7.4;2.790395833333332;1500.0;2800.0;1423269622;1071757768;305900052;0
1722246968178.4568;3;332.2;0.0;0.0;0.0;8.9;13.15;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;17853594;27314;16384;11113;190;0;4;1514975232;0;0;499141632;499830784;150011904;0;8192;498585600;7678185472;1514975232;0;0;499830784;150011904;8192;7678185472;0.3701961925450983;opencraft.x86_64;0;2830;9110;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522812525;310573102151;44587815;228602270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983014;56074544366;4496210;8815672;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310129;289874666496;370;2166784;11;1057792;241004;5550257152;159794;10058272768;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24438998.44;631.85;2376.41;242.36;1676.54;0.0;24370.48;272343.34;7.3;2.756854166666665;1500.0;2800.0;1423380374;1071814948;305910396;0
1722246969246.4387;3;319.6;0.0;0.0;0.0;9.72;15.74;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;19426074;31634;16384;11113;190;0;4;1514979328;0;0;498129920;498917376;150011904;0;8192;497573888;7678185472;1514979328;0;0;498917376;150011904;8192;7678185472;0.36951968326502915;opencraft.x86_64;0;2925;11818;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522814885;310573179599;44587825;228602587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983014;56074544366;4496210;8815672;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310129;289874666496;370;2166784;11;1057792;241004;5550257152;159794;10058272768;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24439045.93;631.85;2376.49;242.38;1676.57;0.0;24371.3;272345.89;6.9;2.7521458333333317;1500.0;2800.0;1423485038;1071871562;305918589;0
1722246970312.478;5;289.9;0.0;0.0;0.0;10.32;18.23;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;20669498;35050;16384;11113;190;0;4;1522671616;0;0;500841472;506531840;150011904;0;8192;500285440;7678185472;1522671616;0;0;506531840;150011904;8192;7678185472;0.3751592830482064;opencraft.x86_64;0;3017;14062;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522817245;310573259977;44587835;228602912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983014;56074544366;4496210;8815672;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310131;289874723840;370;2166784;11;1057792;241004;5550257152;159796;10058330112;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24439093.51;631.85;2376.56;242.4;1676.58;0.0;24371.92;272348.46;6.5;2.7496458333333322;1500.0;2800.0;1423568828;1071917914;305925458;0
1722246971374.48;29;272.0;0.0;0.0;0.0;10.8;20.64;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;21719274;37934;16384;11113;190;0;4;1522671616;0;0;506514432;507142144;150011904;0;8192;505958400;7678185472;1522671616;0;0;507142144;150011904;8192;7678185472;0.37561130045955304;opencraft.x86_64;0;3111;16160;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522819605;310573337902;44587845;228603236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983246;56074544548;4496212;8815673;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310131;289874723840;370;2166784;11;1057792;241004;5550257152;159796;10058330112;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24439141.36;631.85;2376.63;242.42;1676.6;0.0;24372.44;272350.83;5.9;2.6449583333333315;1500.0;2800.0;1423642398;1071957723;305932452;0
1722246972436.5234;29;280.7;0.0;0.0;0.0;11.33;23.09;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;22875338;41110;16384;11113;190;0;4;1522671616;0;0;506838016;507531264;150011904;0;8192;506281984;7678185472;1522671616;0;0;507531264;150011904;8192;7678185472;0.3758994994802103;opencraft.x86_64;0;3209;18016;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522821965;310573418569;44587855;228603567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983246;56074544548;4496212;8815673;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310131;289874723840;370;2166784;11;1057792;241004;5550257152;159796;10058330112;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24439189.12;631.85;2376.7;242.45;1676.62;0.0;24372.98;272353.3;6.2;2.7170833333333317;1500.0;2800.0;1423719569;1071999216;305940389;0
1722246973498.5881;5;320.1;0.0;0.0;0.0;12.07;25.75;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;24338618;45130;16384;11113;190;0;4;1522675712;0;0;506842112;507527168;150011904;0;8192;506286080;7678185472;1522675712;0;0;507527168;150011904;8192;7678185472;0.37589646580630864;opencraft.x86_64;0;3305;20004;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522824325;310573495731;44587865;228603891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983246;56074544548;4496212;8815673;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310131;289874723840;370;2166784;11;1057792;241004;5550257152;159796;10058330112;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24439236.63;631.85;2376.78;242.47;1676.64;0.0;24373.68;272355.82;6.6;2.7903333333333324;1500.0;2800.0;1423817609;1072052136;305948070;0
1722246974565.4558;29;322.5;0.0;0.0;0.0;12.78;28.48;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;25695610;48858;16384;11113;190;0;4;1522671616;0;0;506838016;507531264;150011904;0;8192;506281984;7678185472;1522671616;0;0;507531264;150011904;8192;7678185472;0.3758994994802103;opencraft.x86_64;0;3400;22429;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522826921;310573582603;44587876;228604238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983246;56074544548;4496212;8815673;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310131;289874723840;370;2166784;11;1057792;241004;5550257152;159796;10058330112;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24439283.88;631.85;2376.85;242.49;1676.67;0.0;24374.37;272358.44;6.8;2.7652708333333322;1500.0;2800.0;1423917054;1072105339;305955523;0
1722246975626.4697;29;306.3;0.0;0.0;0.0;13.53;30.98;1722246952.77;/home/zmr280;/var/scratch/zmr280/opencraft/opencraft.x86_64;5378;5378;5378;0;26395946;50782;16384;11113;190;0;4;1516179456;0;0;500108288;500797440;150011904;0;8192;499552256;7678185472;1516179456;0;0;500797440;150011904;8192;7678185472;0.370912139585889;opencraft.x86_64;0;3496;25195;44;120;153199;1;running;None;5378;5378;5378;zmr280;3522829281;310573664062;44587886;228604572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575983246;56074544548;4496212;8815673;0;0;0;0;0;0;0;0;0;0;0;0;11468990;11468990;63615;63615;0;0;0;0;301703;5802990592;2310131;289874723840;370;2166784;11;1057792;241004;5550257152;159796;10058330112;60190;247470080;2150312;279815106560;44;1462272;0;0;0.0;0.0;24439331.47;631.85;2376.93;242.49;1676.69;0.0;24375.13;272360.96;6.6;2.7192916666666656;1500.0;2800.0;1424012966;1072155925;305964637;0
